id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,acct_open_date,card_on_dark_web,credit_limit_int,year_pin_last_changed,expires
2316,1621,Mastercard,Debit,5252385354093904,874,YES,2,03/2013,No,54842,2013-01-01,2023-02-01
1944,413,Visa,Credit,4775884194235989,411,YES,2,02/2020,No,16900,2020-01-01,2020-02-01
893,413,Visa,Credit,4544713227326156,4,YES,1,01/2020,No,12800,2020-01-01,2020-12-01
1699,269,Mastercard,"Debit (Prepaid)",5701332239788541,299,YES,1,02/2020,No,86,2020-01-01,2023-07-01
5332,269,Visa,"Debit (Prepaid)",4847294655009003,440,YES,1,10/2018,No,61,2018-01-01,2022-10-01
1945,269,Visa,"Debit (Prepaid)",4119373610006563,374,YES,1,02/2020,No,55,2020-01-01,2021-04-01
265,37,Discover,Credit,6845375674595536,943,YES,1,01/2011,No,0,2011-01-01,2024-02-01
1230,37,Mastercard,Debit,5417518550067026,737,YES,1,02/2010,No,10608,2010-01-01,2022-12-01
1183,37,Mastercard,Debit,5345636299699533,788,YES,1,02/2009,No,16315,2010-01-01,2013-02-01
659,37,Mastercard,Debit,5503299875661525,924,YES,1,01/2020,No,20587,2020-01-01,2020-02-01
4044,1793,Amex,Credit,320032582560720,917,YES,2,07/2016,No,7300,2016-01-01,2020-09-01
290,1793,Visa,"Debit (Prepaid)",4525019658850214,425,YES,2,01/2011,No,60,2011-01-01,2022-10-01
4452,1793,Visa,"Debit (Prepaid)",4319964166566927,205,NO,1,08/2015,No,69,2015-01-01,2023-01-01
1700,1793,Mastercard,"Debit (Prepaid)",5538874717660586,671,YES,1,02/2020,No,90,2020-01-01,2023-09-01
5181,1846,Visa,Debit,4700227604701791,163,YES,1,10/2009,No,11714,2014-01-01,2012-10-01
1346,1846,Mastercard,Credit,5618611337229363,114,NO,2,02/2014,No,6400,2014-01-01,2021-12-01
2373,1846,Mastercard,"Debit (Prepaid)",5302877087935862,213,YES,1,03/2018,No,84,2018-01-01,2018-08-01
3297,1846,Mastercard,Credit,5762316813851481,722,NO,1,06/2005,No,6900,2012-01-01,2022-10-01
4899,116,Mastercard,"Debit (Prepaid)",5236777406383687,234,YES,1,09/2016,No,64,2016-01-01,2020-10-01
6072,116,Mastercard,Debit,5463788030135116,236,YES,2,12/2012,No,37377,2012-01-01,2024-12-01
5989,752,Visa,Debit,4571249574954358,588,YES,2,12/2009,No,11002,2009-01-01,2022-09-01
4105,752,Visa,Debit,4048255744655078,307,NO,2,08/2001,No,19765,2009-01-01,2020-07-01
2465,752,Mastercard,Credit,5971047131415221,191,NO,1,04/2004,No,12900,2010-01-01,2018-02-01
1701,1185,Mastercard,Debit,5802516154574090,566,YES,1,02/2020,No,22353,2020-01-01,2021-07-01
5990,683,Visa,Debit,4998445442709639,899,YES,2,12/2009,No,28696,2009-01-01,2021-03-01
4731,683,Mastercard,Credit,5587200077332468,661,YES,1,09/2009,No,20700,2010-01-01,2023-12-01
1054,683,Mastercard,Debit,5079107565180218,905,YES,1,02/2005,No,14868,2013-01-01,2023-02-01
4279,683,Visa,"Debit (Prepaid)",4206153698593049,9,YES,1,08/2008,No,78,2008-01-01,2012-12-01
6012,683,Mastercard,Debit,5521151206022377,641,YES,2,12/2010,No,1633,2012-01-01,2020-05-01
1428,903,Amex,Credit,330491125625090,856,YES,1,02/2020,No,15700,2020-01-01,2024-11-01
1702,903,Mastercard,"Debit (Prepaid)",5789086009227522,492,YES,2,02/2020,No,60,2020-01-01,2023-04-01
1946,903,Visa,Debit,4396300530343290,768,YES,2,02/2020,No,5222,2020-01-01,2023-08-01
1947,903,Visa,Debit,4316804623436512,145,YES,1,02/2020,No,14897,2020-01-01,2022-07-01
1703,903,Mastercard,Credit,5270606118993945,99,YES,2,02/2020,No,10500,2020-01-01,2021-12-01
5902,559,Mastercard,Debit,5579186804778775,880,YES,1,12/2007,No,17130,2011-01-01,2022-04-01
1093,559,Mastercard,Debit,5017284678566476,246,YES,2,02/2006,No,9852,2012-01-01,2022-05-01
2193,1338,Mastercard,Debit,5507680552446400,227,YES,1,03/2008,No,20479,2008-01-01,2020-09-01
2194,1338,Mastercard,"Debit (Prepaid)",5147068410331391,725,YES,1,03/2008,No,100,2011-01-01,2011-09-01
3099,75,Mastercard,Credit,5689040853282702,551,YES,2,05/2011,No,9200,2011-01-01,2021-10-01
2227,75,Mastercard,Debit,5122476616301895,133,YES,1,03/2009,No,17314,2011-01-01,2020-05-01
3781,75,Mastercard,Debit,5304039785163827,849,YES,1,07/2006,No,20605,2011-01-01,2023-09-01
4113,75,Discover,Credit,6798120561105479,373,NO,2,08/2003,No,9500,2005-01-01,2024-05-01
1453,861,Discover,Credit,6546589729646885,99,YES,2,02/2020,No,10600,2020-01-01,2020-02-01
4078,100,Mastercard,Debit,5561095552395447,957,YES,1,07/2019,No,34065,2019-01-01,2023-12-01
2571,100,Mastercard,Credit,5051745688370284,195,YES,1,04/2008,No,16200,2013-01-01,2016-03-01
2208,100,Visa,"Debit (Prepaid)",4730478240405316,114,YES,2,03/2008,No,2,2010-01-01,2024-12-01
1045,100,Visa,Debit,4084349539485967,536,YES,1,02/2004,No,26714,2010-01-01,2022-04-01
5000,100,Visa,Debit,4600429352082372,674,YES,2,10/2003,No,41084,2012-01-01,2020-01-01
3782,100,Mastercard,Debit,5706014273634676,360,YES,2,07/2006,No,11392,2015-01-01,2008-05-01
5903,100,Mastercard,Debit,5121412939946667,799,YES,2,12/2007,No,21205,2011-01-01,2022-10-01
3148,1140,Mastercard,Debit,5554081439634551,695,YES,2,05/2014,No,22409,2014-01-01,2022-07-01
660,1140,Mastercard,Debit,5911201546356823,172,YES,1,01/2020,No,26275,2020-01-01,2020-11-01
3873,1140,Visa,"Debit (Prepaid)",4351720469066759,218,YES,1,07/2008,No,74,2011-01-01,2020-08-01
2845,1140,Mastercard,Debit,5152235839088172,469,NO,2,05/2003,No,27298,2007-01-01,2023-07-01
2195,1140,Mastercard,"Debit (Prepaid)",5967896787942497,949,YES,1,03/2008,No,61,2010-01-01,2024-08-01
41,1140,Mastercard,Credit,5586713288069328,232,YES,2,01/2003,No,17000,2009-01-01,2022-07-01
411,531,Amex,Credit,334781877942824,660,YES,1,01/2020,No,6700,2020-01-01,2023-09-01
1948,531,Visa,Credit,4969893593143817,58,YES,1,02/2020,No,9600,2020-01-01,2022-10-01
894,531,Visa,Debit,4746520577856918,959,YES,1,01/2020,No,16350,2020-01-01,2020-07-01
1704,279,Mastercard,Credit,5201739490879007,620,NO,2,02/2020,No,8500,2020-01-01,2022-03-01
1949,279,Visa,Debit,4390973591646087,260,YES,2,02/2020,No,29078,2020-01-01,2020-02-01
1129,362,Visa,Debit,4385365268806508,151,YES,2,02/2007,No,11868,2015-01-01,2024-09-01
5474,362,Visa,Debit,4362821338983929,272,YES,1,11/2006,No,9708,2013-01-01,2024-09-01
3740,362,Mastercard,Debit,5846069874081323,812,YES,2,07/2005,No,16541,2011-01-01,2008-11-01
117,1458,Visa,Debit,4529699535483304,329,YES,1,01/2006,No,10982,2011-01-01,2021-05-01
5243,1458,Mastercard,Debit,5016909247780196,479,NO,2,10/2011,No,11094,2011-01-01,2020-06-01
895,1458,Visa,Credit,4733347153706598,265,YES,2,01/2020,No,8000,2020-01-01,2020-07-01
4814,1458,Mastercard,Debit,5793823082189569,210,YES,1,09/2011,No,7535,2011-01-01,2020-01-01
5741,976,Visa,Debit,4097569831392145,289,YES,1,11/2018,No,24296,2018-01-01,2022-07-01
6048,976,Mastercard,Debit,5966652632775568,536,YES,1,12/2011,No,20816,2011-01-01,2023-05-01
2169,976,Discover,Credit,6574776064588951,509,YES,2,03/2008,No,14700,2019-01-01,2022-06-01
3455,976,Visa,Debit,4440574696341642,962,NO,2,06/2009,No,17145,2010-01-01,2020-04-01
4501,976,Visa,Debit,4752612253568533,162,YES,1,09/1999,No,11391,2015-01-01,2022-08-01
5677,71,Mastercard,"Debit (Prepaid)",5017252384270871,389,YES,2,11/2012,No,69,2012-01-01,2022-07-01
3481,71,Mastercard,Credit,5344072434039629,462,YES,2,06/2010,No,9100,2016-01-01,2012-05-01
3354,375,Mastercard,Debit,5492294137017692,745,YES,2,06/2007,No,22137,2007-01-01,2012-08-01
5537,375,Mastercard,Debit,5673229210000459,141,NO,1,11/2008,No,13698,2010-01-01,2010-05-01
2608,375,Mastercard,Debit,5594766760079503,541,YES,1,04/2009,No,17598,2009-01-01,2020-01-01
4580,403,Mastercard,Debit,5523941420112539,71,YES,1,09/2005,No,6957,2011-01-01,2021-07-01
3988,983,Visa,Debit,4832794053001176,588,YES,1,07/2011,No,20839,2011-01-01,2021-11-01
5333,983,Visa,Debit,4481338830716771,467,YES,1,10/2018,No,28004,2018-01-01,2022-10-01
5573,983,Mastercard,Debit,5743016565516756,138,YES,1,11/2009,No,19114,2010-01-01,2009-12-01
6049,983,Mastercard,Debit,5146883948059613,867,YES,2,12/2011,No,13657,2011-01-01,2018-06-01
1023,983,Mastercard,Debit,5486627600298205,125,YES,1,02/2003,No,23404,2010-01-01,2022-07-01
2151,435,Mastercard,Debit,5329257764930749,359,YES,2,03/2007,No,4898,2015-01-01,2021-03-01
2609,435,Mastercard,Debit,5903653067942572,25,NO,1,04/2009,No,10654,2010-01-01,2020-09-01
2572,542,Mastercard,Credit,5606160450914606,46,YES,2,04/2008,No,6600,2016-01-01,2023-08-01
4979,542,Amex,Credit,333480454420533,392,NO,1,10/2003,No,8300,2011-01-01,2020-09-01
4195,542,Amex,Credit,379940351891689,954,YES,2,08/2007,No,12300,2012-01-01,2020-11-01
2025,542,Mastercard,Credit,5941275556386094,128,YES,1,03/2001,No,5500,2010-01-01,2024-03-01
4311,542,Visa,Credit,4888461276072573,747,YES,1,08/2009,No,5900,2010-01-01,2022-10-01
4263,1090,Mastercard,Debit,5839584564422187,206,NO,1,08/2008,No,26404,2011-01-01,2024-06-01
3619,1090,Mastercard,Debit,5620855750640306,492,NO,1,06/2017,No,18773,2017-01-01,2023-08-01
4312,1090,Visa,Debit,4539066236622195,145,NO,2,08/2009,No,21087,2009-01-01,2019-02-01
1293,1090,Visa,Credit,4667046973414964,952,YES,2,02/2011,No,14400,2011-01-01,2023-05-01
5445,1090,Visa,Credit,4973318740626868,586,YES,1,11/2005,No,11400,2010-01-01,2024-08-01
2799,60,Mastercard,Debit,5713112635487348,796,YES,1,05/1998,No,11159,2015-01-01,2020-02-01
4581,60,Mastercard,Debit,5409541769328200,23,YES,1,09/2005,No,10233,2017-01-01,2017-04-01
5475,60,Visa,"Debit (Prepaid)",4326714873054572,692,YES,3,11/2006,No,45,2012-01-01,2024-05-01
4544,60,Visa,Credit,4372866189717850,785,YES,2,09/2003,No,6400,2010-01-01,2020-11-01
4118,287,Mastercard,Debit,5384350370649513,549,YES,1,08/2003,No,14070,2014-01-01,2023-09-01
5783,287,Mastercard,Debit,5299823964392127,273,NO,2,12/2002,No,2159,2006-01-01,2023-12-01
3527,287,Mastercard,Debit,5291762862057509,269,YES,1,06/2011,No,26425,2011-01-01,2020-10-01
5498,1857,Mastercard,Debit,5642734548545159,405,YES,2,11/2007,No,66781,2009-01-01,2018-11-01
4418,1857,Visa,Debit,4568370619528049,983,YES,1,08/2013,No,47684,2013-01-01,2023-07-01
5089,1857,Mastercard,Credit,5571571366314376,126,YES,1,10/2007,No,27700,2013-01-01,2024-07-01
4015,1857,Visa,Credit,4915308819332544,776,YES,2,07/2013,No,10700,2013-01-01,2023-05-01
896,1857,Visa,Debit,4698439364398046,414,YES,1,01/2020,No,49679,2020-01-01,2021-02-01
2473,1291,Visa,Credit,4381113346368526,51,YES,2,04/2004,No,1900,2011-01-01,2023-11-01
5139,1291,Visa,Debit,4448948827886660,687,YES,1,10/2008,No,11885,2011-01-01,2021-01-01
4785,408,Mastercard,Debit,5335828686031643,167,YES,2,09/2010,No,785,2010-01-01,2015-02-01
4960,408,Visa,Credit,4749273777651489,809,YES,2,10/2001,No,6900,2011-01-01,2022-03-01
2515,408,Visa,Debit,4450794746298149,502,YES,1,04/2006,No,22457,2010-01-01,2018-12-01
3528,173,Mastercard,Debit,5072626821657978,701,YES,2,06/2011,No,14701,2011-01-01,2022-08-01
3916,173,Visa,"Debit (Prepaid)",4589358638611077,207,YES,1,07/2009,No,3,2020-01-01,2023-03-01
981,173,Mastercard,Debit,5659101740652440,501,YES,2,02/2000,No,23502,2020-01-01,2002-02-01
3066,173,Mastercard,"Debit (Prepaid)",5926977700240338,508,YES,2,05/2010,No,44,2010-01-01,2021-12-01
2228,1787,Mastercard,Debit,5686962857502766,257,YES,1,03/2009,No,27590,2010-01-01,2022-06-01
4826,1787,Visa,Debit,4230041150211486,872,YES,1,09/2011,No,37338,2011-01-01,2024-07-01
4645,1787,Mastercard,Credit,5409754518829059,806,YES,1,09/2007,No,15500,2012-01-01,2023-04-01
5849,1787,Visa,Debit,4420367772042775,704,YES,2,12/2005,No,33807,2008-01-01,2007-05-01
4978,1787,Visa,Debit,4063898777653037,671,YES,2,10/2002,No,24056,2009-01-01,2002-10-01
3207,1787,Visa,Credit,4616160672677136,410,YES,2,06/1998,No,11400,2007-01-01,2003-10-01
990,1800,Mastercard,"Debit (Prepaid)",5214165168049372,254,YES,2,02/2001,No,37,2004-01-01,2011-10-01
1130,1800,Visa,Credit,4275119808129751,864,YES,1,02/2007,No,11000,2010-01-01,2014-01-01
5538,438,Mastercard,Debit,5538862189927591,664,YES,2,11/2008,No,2307,2010-01-01,2023-12-01
2623,438,Visa,Debit,4763832977457199,581,YES,2,04/2009,No,10362,2015-01-01,2009-12-01
5265,1988,Visa,Debit,4359389213795356,546,YES,1,10/2012,No,37318,2012-01-01,2023-10-01
4216,1988,Mastercard,Credit,5056150001403124,451,YES,1,08/2007,No,22800,2007-01-01,2008-12-01
2161,1988,Visa,Debit,4169838718882754,899,YES,1,03/2007,No,57294,2010-01-01,2021-05-01
3100,1988,Mastercard,Debit,5565968548709329,877,YES,2,05/2011,No,30024,2011-01-01,2024-07-01
6063,1988,Visa,Credit,4610405635857644,524,YES,2,12/2011,No,37400,2011-01-01,2019-10-01
1705,1143,Mastercard,Debit,5313259691069761,972,YES,2,02/2020,No,21147,2020-01-01,2022-08-01
2610,1250,Mastercard,Debit,5249391871473894,845,YES,1,04/2009,No,11857,2011-01-01,2024-02-01
5446,1250,Visa,Debit,4453842040369230,179,YES,1,11/2005,No,21148,2011-01-01,2020-09-01
5419,1250,Visa,Credit,4481967137410492,198,YES,1,11/2004,No,7500,2016-01-01,2022-09-01
4352,1250,Visa,Debit,4009698492021262,907,YES,2,08/2010,No,16261,2016-01-01,2021-04-01
2904,1250,Mastercard,Debit,5695828176341633,792,YES,2,05/2006,No,14116,2015-01-01,2021-12-01
897,1767,Visa,Debit,4190381537189189,939,YES,1,01/2020,No,23677,2020-01-01,2024-03-01
898,1767,Visa,"Debit (Prepaid)",4495572757942995,474,YES,3,01/2020,No,69,2020-01-01,2020-12-01
201,1072,Mastercard,Debit,5840476864492037,155,NO,1,01/2009,No,6326,2010-01-01,2020-03-01
1706,1841,Mastercard,Debit,5207003416805344,717,YES,2,02/2020,No,12461,2020-01-01,2020-07-01
1374,1841,Mastercard,Debit,5987109951536861,424,YES,2,02/2017,No,17386,2017-01-01,2019-04-01
1950,1841,Visa,Credit,4076004030170552,180,NO,2,02/2020,No,11300,2020-01-01,2024-01-01
314,1202,Mastercard,Debit,5905486726598062,426,YES,1,01/2013,No,1,2013-01-01,2014-10-01
4438,1202,Visa,Debit,4367131765938550,935,NO,2,08/2014,No,1,2014-01-01,2023-12-01
2885,1202,Mastercard,Credit,5690597003085826,546,YES,2,05/2005,No,0,2012-01-01,2024-01-01
1951,235,Visa,Debit,4943014295329210,641,YES,1,02/2020,No,23069,2020-01-01,2024-06-01
1333,235,Visa,Debit,4870540675741457,716,YES,1,02/2013,No,15578,2013-01-01,2024-04-01
5126,235,Mastercard,Debit,5541258980261232,131,YES,1,10/2008,No,29648,2011-01-01,2015-06-01
6064,235,Visa,Credit,4112534725146358,18,YES,1,12/2011,No,25300,2017-01-01,2018-10-01
4757,1766,Amex,Credit,304236119500152,954,YES,1,09/2010,No,8200,2012-01-01,2020-08-01
3011,1766,Mastercard,Debit,5555216812366873,871,YES,1,05/2009,No,9257,2009-01-01,2023-05-01
3684,1766,Visa,Debit,4441595356669115,849,YES,1,07/2002,No,319,2016-01-01,2021-07-01
2066,1766,Mastercard,Debit,5960254965868032,91,YES,1,03/2004,No,5141,2012-01-01,2024-06-01
5665,1702,Visa,Debit,4765160616096366,140,YES,2,11/2011,No,23343,2011-01-01,2022-05-01
5244,1702,Mastercard,Debit,5754587881449040,859,YES,2,10/2011,No,18624,2011-01-01,2021-11-01
2755,1702,Visa,Debit,4044157806268502,642,YES,1,04/2015,No,15145,2015-01-01,2020-07-01
2701,1702,Mastercard,Debit,5717363470674555,98,YES,2,04/2012,No,22787,2012-01-01,2020-02-01
5749,1702,Visa,"Debit (Prepaid)",4937261009416652,873,YES,1,12/1994,No,94,2011-01-01,2023-05-01
4674,1142,Mastercard,Debit,5114438569807444,461,YES,2,09/2008,No,43984,2013-01-01,2020-02-01
4842,1142,Visa,Credit,4380226554679223,593,YES,2,09/2012,No,20600,2012-01-01,2022-09-01
4217,1142,Mastercard,Debit,5954583689426808,655,YES,2,08/2007,No,29144,2010-01-01,2022-11-01
4368,1653,Mastercard,Debit,5629986215875755,116,YES,2,08/2011,No,25613,2016-01-01,2024-11-01
1707,1982,Mastercard,Debit,5979667204791664,983,YES,2,02/2020,No,24954,2020-01-01,2020-02-01
3482,1982,Mastercard,Debit,5919565574478949,306,YES,1,06/2010,No,24638,2010-01-01,2024-10-01
899,1423,Visa,Credit,4824475251141291,450,YES,2,01/2020,No,3400,2020-01-01,2024-01-01
5863,48,Mastercard,"Debit (Prepaid)",5640392134523713,10,YES,2,12/2006,No,79,2020-01-01,2021-05-01
3456,48,Visa,Debit,4456924264973452,483,YES,2,06/2009,No,10099,2013-01-01,2024-03-01
1294,48,Visa,Debit,4441378583955445,568,YES,2,02/2011,No,15018,2011-01-01,2022-12-01
6110,1582,Mastercard,Debit,5266773834736915,593,YES,2,12/2015,No,31292,2015-01-01,2021-10-01
5637,656,Visa,Debit,4105075889994254,789,YES,2,11/2010,No,25639,2010-01-01,2024-06-01
900,500,Visa,Debit,4431266757000306,45,YES,1,01/2020,No,21955,2020-01-01,2024-09-01
901,500,Visa,Debit,4005162842417313,501,YES,1,01/2020,No,16319,2020-01-01,2020-03-01
661,500,Mastercard,Debit,5444994064603121,632,YES,2,01/2020,No,14679,2020-01-01,2021-01-01
4049,1862,Visa,Credit,4495571717001479,778,YES,2,07/2016,No,10200,2016-01-01,2023-09-01
1708,1850,Mastercard,Debit,5756191460540395,627,YES,2,02/2020,No,8653,2020-01-01,2022-07-01
4702,1808,Visa,Credit,4982389408699603,536,YES,2,09/2008,No,9100,2008-01-01,2021-08-01
1952,1808,Visa,Credit,4719950506919432,185,YES,2,02/2020,No,4100,2020-01-01,2021-06-01
662,1808,Mastercard,Credit,5855208922240897,32,NO,2,01/2020,No,10200,2020-01-01,2022-11-01
1184,1808,Mastercard,Debit,5651004451380046,421,YES,2,02/2009,No,12736,2014-01-01,2022-04-01
4264,277,Mastercard,Debit,5733757937326201,487,YES,1,08/2008,No,12930,2008-01-01,2023-12-01
4038,277,Mastercard,Debit,5898229848182386,150,YES,1,07/2015,No,12457,2015-01-01,2024-04-01
2350,277,Visa,"Debit (Prepaid)",4591853850857691,593,YES,1,03/2015,No,145,2015-01-01,2020-10-01
5362,277,Discover,Credit,6932038043726914,285,YES,1,11/2000,No,8600,2014-01-01,2020-03-01
5864,277,Mastercard,Debit,5948622774414299,985,NO,2,12/2006,No,14098,2009-01-01,2016-03-01
1953,1716,Visa,Credit,4031363218390318,632,YES,1,02/2020,No,8400,2020-01-01,2021-07-01
3552,516,Mastercard,Debit,5442707945484989,434,YES,1,06/2012,No,16679,2012-01-01,2021-11-01
2292,516,Visa,Debit,4949443440587519,240,YES,1,03/2011,No,13030,2011-01-01,2018-07-01
3406,516,Visa,Debit,4975809545606409,799,YES,2,06/2008,No,14611,2008-01-01,2020-07-01
1709,516,Mastercard,Debit,5777389371749147,168,YES,2,02/2020,No,11740,2020-01-01,2024-07-01
1710,620,Mastercard,Debit,5320405483471856,18,YES,2,02/2020,No,15927,2020-01-01,2021-05-01
4084,159,Mastercard,Debit,5290798363835308,487,YES,1,08/1995,No,14178,2010-01-01,2024-10-01
3223,159,Discover,Credit,6337572896253921,827,YES,1,06/2001,No,5900,2016-01-01,2014-08-01
3815,159,Mastercard,Debit,5502821682729694,883,YES,2,07/2007,No,13955,2008-01-01,2021-07-01
1099,478,Visa,Credit,4564555970607146,200,YES,1,02/2006,No,15600,2011-01-01,2022-07-01
77,478,Mastercard,"Debit (Prepaid)",5659072921204165,602,YES,2,01/2005,No,10,2011-01-01,2023-11-01
135,478,Mastercard,Debit,5833433820016742,624,NO,3,01/2007,No,19263,2011-01-01,2024-02-01
5315,772,Mastercard,Debit,5247649544056704,162,YES,1,10/2016,No,38814,2016-01-01,2021-09-01
4858,772,Mastercard,Debit,5073215069137256,541,YES,1,09/2013,No,15297,2013-01-01,2024-12-01
3678,772,Mastercard,"Debit (Prepaid)",5591003097918979,390,YES,2,07/2002,No,62,2011-01-01,2023-05-01
3323,1537,Mastercard,"Debit (Prepaid)",5031314717836444,860,YES,2,06/2006,No,51,2006-01-01,2023-01-01
3584,1429,Mastercard,Debit,5192728051393602,461,YES,1,06/2014,No,13201,2014-01-01,2024-06-01
3140,1429,Visa,Debit,4846690288981542,677,YES,1,05/2013,No,12353,2013-01-01,2015-03-01
3560,1429,Visa,Debit,4981608124910367,782,YES,1,06/2012,No,18223,2012-01-01,2024-02-01
2378,1429,Visa,Debit,4284692836848156,396,YES,1,03/2018,No,18757,2018-01-01,2020-02-01
15,1228,Mastercard,Debit,5047012325844667,300,YES,1,01/2000,No,5966,2020-01-01,2024-09-01
4332,1228,Mastercard,Credit,5961782216187026,810,YES,1,08/2010,No,7600,2010-01-01,2024-11-01
5273,1228,Mastercard,Debit,5898436387057618,793,YES,1,10/2013,No,17832,2013-01-01,2022-10-01
3333,1228,Visa,Debit,4200226929304953,587,YES,1,06/2006,No,17536,2007-01-01,2022-01-01
4419,1228,Visa,Debit,4499077671227490,551,NO,1,08/2013,No,30393,2013-01-01,2021-02-01
2162,991,Visa,Credit,4345940645469625,391,YES,1,03/2007,No,3100,2008-01-01,2007-08-01
902,1249,Visa,Credit,4554286438711298,7,YES,2,01/2020,No,8700,2020-01-01,2020-02-01
4162,1242,Mastercard,Credit,5684630456479793,396,YES,1,08/2005,No,6200,2010-01-01,2020-05-01
5102,1242,Visa,Credit,4243291135739492,603,YES,1,10/2007,No,7400,2019-01-01,2024-09-01
4472,1759,Mastercard,Debit,5582577330932323,605,YES,2,08/2018,No,14801,2018-01-01,2024-01-01
2893,1759,Visa,Credit,4174613161615032,977,YES,2,05/2005,No,11000,2020-01-01,2024-10-01
4478,1759,Amex,Credit,350118327144025,754,YES,2,08/2019,No,9900,2019-01-01,2020-05-01
377,1759,Visa,Debit,4056761456617104,343,YES,2,01/2018,No,15773,2018-01-01,2023-06-01
4232,1759,Visa,Debit,4076578011196322,992,YES,1,08/2007,No,18365,2010-01-01,2024-04-01
266,1759,Discover,Credit,6451744848809895,409,YES,1,01/2011,No,12300,2011-01-01,2023-10-01
4502,1058,Visa,Debit,4106850529116001,205,YES,1,09/1999,No,15721,2011-01-01,2020-06-01
1102,1058,Amex,Credit,303084720106463,130,YES,1,02/2007,No,7100,2009-01-01,2023-09-01
3588,1058,Visa,Credit,4970700220086771,312,YES,2,06/2014,No,8000,2014-01-01,2014-08-01
4102,1058,Mastercard,Credit,5643346576345182,64,YES,1,08/2001,No,7800,2013-01-01,2020-06-01
277,1730,Mastercard,Debit,5016922849464007,869,YES,1,01/2011,No,25429,2011-01-01,2020-12-01
357,1730,Mastercard,Debit,5618794869367731,271,YES,1,01/2016,No,16925,2016-01-01,2021-02-01
5281,1730,Visa,Debit,4084042364575576,24,YES,1,10/2013,No,19450,2013-01-01,2023-06-01
1711,1632,Mastercard,Debit,5694156503465821,775,YES,2,02/2020,No,2264,2020-01-01,2021-10-01
903,1632,Visa,Debit,4068545268912420,884,YES,1,01/2020,No,15914,2020-01-01,2020-01-01
1954,1632,Visa,"Debit (Prepaid)",4273210469600813,536,YES,1,02/2020,No,58,2020-01-01,2022-02-01
904,1632,Visa,Debit,4210851216153734,812,NO,1,01/2020,No,22944,2020-01-01,2024-05-01
5971,1224,Mastercard,Debit,5933813396302402,824,NO,1,12/2009,No,21908,2009-01-01,2023-01-01
3874,1224,Visa,Credit,4549441380872550,975,YES,2,07/2008,No,15700,2011-01-01,2022-03-01
905,1224,Visa,Credit,4425499865708805,933,YES,1,01/2020,No,0,2020-01-01,2024-10-01
2412,1224,Visa,Credit,4144495012148526,73,YES,1,04/2000,No,14800,2007-01-01,2024-05-01
2163,1940,Visa,Credit,4597650893698249,245,YES,2,03/2007,No,5700,2010-01-01,2020-02-01
3859,1940,Mastercard,Credit,5405403307724984,44,YES,2,07/2008,No,9100,2008-01-01,2020-02-01
